ano;numero_termo;numero_sei;orgao_acordo;parceiro_acordo;objeto;inicio_vigencia;fim_vigencia;situacao;link_documento
"2026";"1";"1400.01.0004709/2019-17";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE CONTAGEM";"Objeto o estabelecimento de diretrizes para regulação das ações e da coordenação dos atendimentos a ocorrências de urgências e emergências pré-hospitalares na Microrregião III, composto pelos Municípios de Contagem, Sarzedo, Ibirité e nos Municípios pactuados.";"2029-05-30";"2019-05-30";"ENCERRADO";"https://drive.google.com/file/d/1pb4pJ1px0t7A8Xz-wcUmLfUxS0A1cVU9/view?usp=sharing"
"2026";"1";"1400.01.0022537/2022-63, 1400.01.0068477/2019-31";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE RIO POMBA";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos serviços de prevenção e de combate a incêndio, busca e salvamento, resgate e defesa civil no município e região.";"2023-05-01";"2023-12-31";"VIGENTE";"https://drive.google.com/file/d/1JTVabC78NDbqlz-WerduwV_Ar7CrL7sf/view?usp=sharing"
"2026";"3";"1400.01.0035145/2021-23";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE LAGOA SANTA";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos serviços de prevenção e de combate a incêndio, busca e salvamento, resgate e defesa civil no Município e região, bem como o desenvolvimento das ações por parte do Município de Lagoa Santa para a instalação da futura sede da Fração do Corpo de Bombeiros Militar no município.";"2021-07-08";"2022-07-07";"ENCERRADO";"https://drive.google.com/file/d/1D5rfOTSylZlUNCzFlp1z9LVEwNZbcA-C/view?usp=sharing"
"2025";"1.01.2.0.1";"1400.01.0037599/2025-04";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE ITABIRITO";"Estabelecimento de condições de cooperação mútua entre os partícipes, visando a criação, manutenção e o credenciamento da Brigada Municipal de Itabirito/MG, para execução dos serviços de prevenção e combate a incêndio e atendimento a emergências, conforme prescreve o §2º do artigo 3º da Lei Federal nº 13.425/2017 c/c o caput do artigo 8º da Portaria do CBMMG nº 49 de 02 de julho de 2020.";"2026-04-08";"2036-04-08";"VIGENTE";"https://drive.google.com/file/d/1mUNzJOwTfyXKYjZ17jAv3c0Dvb605qzT/view?usp=sharing"
"2025";"1.03.2.1.2/25";"1400.01.0057452/2025-92";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE LAGOA SANTA";"estabelecer condições de cooperação mútua entre os convenentes, visando à execução, pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndios, Buscas e Salvamentos, Resgates e Execução de Atividades de Proteção e Defesa Civil no município de Lagoa Santa MG, para a efetiva manutenção da ordem e da defesa social.";"2025-12-18";"2028-12-17";"VIGENTE";"https://drive.google.com/file/d/1TVMWjlg38pckxoJA5rzh1VxVQRFnx3RX/view?usp=sharing"
"2025";"3.04.1.7.3";"1400.01.0054939/2025-43";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE LEOPODINA";"o estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos serviços de combate a incêndio, prevenção contra incêndio e pânico, busca e salvamento, atendimento pré-hospitalar (Resgate) e Defesa Civil no Município de Leopoldina e região, bem como o desenvolvimento das ações por parte da Prefeitura Municipal de Leopoldina para apoio à manutenção ininterrupta dos serviços do CBMMG.";"2026-02-10";"2031-02-09";"VIGENTE";"https://drive.google.com/file/d/151OryfslCAFHuc_sbwP-r1T-45xEP4se/view?usp=sharing"
"2024";"1.01.0.2.0.2";"1400.01.0000483/2024-32";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE MARIANA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos serviços de prevenção e de combate a incêndio, busca e salvamento, resgate e defesa civil no município e região.";"2025-08-03";"2029-08-02";"VIGENTE";"https://drive.google.com/file/d/1AqK3ogFZuJLFihI8AUnn0eOUPyZEtRLy/view?usp=sharing"
"2024";"1";"1400.01.0019790/2022-27";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE CONTAGEM";"O presente Termo de Parceria tem por objeto o estabelecimento de condições de cooperação mútua entre os parceiros, visando o apoio no desenvolvimento e modernização do Corpo de Bombeiros Militar de Minas Gerais (CBMMG), para a melhoria da execução das atividades Bombeiro Militar, especialmente, em relação à execução dos projetos desenvolvidos pelo Segundo Batalhão de Bombeiros Militar (2º BBM) e Academia de Bombeiros Militar (ABM), no Município de CONTAGEM/MG, sendo elas: utilização de estrutura física para treinamento e capacitação; Projeto ""Bombeiro nas Escolas""; apoio na formação de brigadas e na realização de palestras, em escolas e órgãos públicos; capacitação e treinamento; contemplando a aquisição de bens (equipamentos/materiais), conforme descrito no Plano de Trabalho apresentado pela OSCIP";"2024-06-28";"2025-06-28";"ENCERRADO";"https://drive.google.com/file/d/1YkhrQmh1K_M_v8thxRKoPjYb_REx7hDV/view?usp=sharing"
"2024";"2";"1400.01.0043876/2021-93";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE GUIDOVAL E RODEIRO";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à criação, manutenção e o credenciamento da Brigada Municipal de Rodeiro, para execução dos serviços de prevenção e combate a incêndio e atendimento a emergências.";"2024-04-16";"2026-04-15";"VIGENTE";"https://drive.google.com/file/d/1-lp8O50d7mJUsjG2S-LKsTyiQzRHyLtB/view?usp=drive_link"
"2024";"1910003165";"1400.01.0006835/2024-24, 1400.01.0000433/2022-30, 1400.01.0038861/2021-86";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"SECRETARIA ESTADUAL DE FAZENDA";"Constitui objeto deste Convênio a cooperação técnica, por meio da cessão, pela SEF/MG ao CBMMG, com ônus para o órgão de origem, do servidor Geraldo Francisco Marcelino, Oficial de Serviços Operacionais – OSO, MASP 906.407-2, para execução dos trabalhos condizentes com o item II, 1.1, do Anexo II da Lei Estadual nº 15.470/2005, proporcionando condições para que o Corpo de Bombeiros Militar de Minas Gerais desenvolva suas atividades institucionais.";"2024-06-28";"2029-06-28";"VIGENTE";"https://drive.google.com/file/d/1L88-0A2e4zvVwos38vs23RurmqpvhC67/view?usp=sharing"
"2024";"1.03.0.0.1";"1400.01.0026835/2024-23";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE CAETE";"Estabelecer as intenções do CBMMG e do município de Caeté/MG, de firmarem instrumento público específico com vista à execução dos serviços de prevenção e de combate a incêndio, busca e salvamento, resgate e defesa civil no referido, realizando-se, dessa forma, condições imprescindíveis para que o CBMMG preste serviços de qualidade na região, inclusive com a construção da sede da Fração BM a cargo da Prefeitura Municipal";"2025-07-17";"2027-07-17";"VIGENTE";"https://drive.google.com/file/d/1iD8HPrAolhmW6cgeACNNm4oL6ozKJTRe/view?usp=sharing"
"2024";"3.04.2.2.1";"1400.01.0023928/2024-39";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE SAO FRANCISCO DO GLORIA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos serviços de prevenção e de combate a incêndio, busca e salvamento, resgate e defesa civil no município e região.";"2024-06-22";"2028-12-31";"VIGENTE";"https://drive.google.com/file/d/1hkKjaRuXHc_P0yle__Ws6QqUXuzjfmNS/view?usp=sharing"
"2023";"1";"1400.01.0030070/2022-81";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE ALEM PARAIBA";"o estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos serviços de prevenção e de combate a incêndio, busca e salvamento, resgate e defesa civil no município e região.";"2023-03-18";"2027-12-31";"VIGENTE";"https://drive.google.com/file/d/1KJNdC7eGRgMof4a9GeVIvGl1Y3-IOTV_/view?usp=sharing"
"2023";"12";"1400.01.0016024/2023-50";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE BETIM";"o estabelecimento de condições de cooperação mútua entre os partícipes, sem fins lucrativos, com apoio administrativo pela parte interveniente, visando a prática, pelo CBMMG dos serviços de prevenção e combate a Incêndio, busca e salvamento, resgate e defesa civil, além de outras medidas de caráter didático social e pedagógico inerentes a competência institucional do órgão convenente, tais como treinamentos de brigadas, intercâmbio de materiais logísticos e operacionais com orgãos de defesa social do município, assessoria e operações conjuntas com a Defesa Civil Municipal, Guarda Municipal e SAMU, coordenação administrava e operacional nas ações de defesa social e realização de simulados";"2024-03-23";"2027-03-23";"VIGENTE";"https://drive.google.com/file/d/1AJGQloGbw26n3g4dqy0C4staI0QjhWA4/view?usp=sharing"
"2022";"3";"1400.01.0030615/2022-13";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE ROSARIO DA LIMEIRA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos serviços de prevenção e de combate a incêndio, busca e salvamento, resgate e defesa civil no município e região.";"2022-09-15";"2027-09-14";"VIGENTE";"https://drive.google.com/file/d/1FTiBjPcrc_Cs9QPycEIy_PCNU966CyOc/view?usp=sharing"
"2022";"5";"1400.01.0059444/2022-55";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE UBA";"A conjugação de esforços, com atuação harmônica e sem intuito lucrativo, para a execução, pelo CBMMG, dos serviços de prevenção e de combate a incêndio, busca e salvamento, resgate e defesa civil no município e região, bem como, o desenvolvimento das ações por parte da Prefeitura Municipal Ubá, conforme Plano de Trabalho, devidamente aprovado pelos partícipes e parte integrante deste instrumento, para todos os fins de direito, na condição de seu anexo.";"2023-01-11";"2024-01-10";"ENCERRADO";"https://drive.google.com/file/d/1p_TC0KIt4bLHBck6SNyfqaUhu-sj3Qi5/view?usp=sharing"
"2022";"16";"1400.01.0063098/2021-49";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE RIBEIRAO DAS NEVES";"O presente convênio tem por objeto o estabelecimento de condições de cooperação mútua entre os convenentes, para funcionamento de unidade BM no município, visando melhoria na execução pelo CBMMG, dos serviços de prevenção e de combate a incêndio, busca e salvamento, resgate e defesa civil no Município de Ribeirão das Neves e Região.";"2025-01-01";"2028-12-31";"VIGENTE";"https://drive.google.com/file/d/1ULWEKE70o8P3XPjXablUJnuPucniWv-g/view?usp=sharing"
"2022";"1400.01.0001870/2019-40";"1400.01.0001870/2019-40";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE IBIRITE";"O estabelecimento de condições de cooperação mútua entre os convenentes, para funcionamento de unidade BM no município, visando melhoria na execução pelo CBMMG, dos serviços de prevenção e de combate a incêndio, busca e salvamento, resgate e defesa civil no Município de Ribeirão das Neves e Região.";"2019-12-13";"2021-02-12";"VIGENTE";"https://drive.google.com/file/d/1PEP-K04F23zVVyNJVVoEf4QQYuPDshj9/view?usp=sharing"
"2021";"1";"1400.01.0003469/2021-26";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE RODEIRO";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio e pânico, Busca e Salvamento, atendimento pré-hospitalar (Resgate) e Defesa Civil no Município de Rodeiro e região, bem como o desenvolvimento das ações por parte da Prefeitura Municipal de Rodeiro para apoio à manutenção ininterrupta dos serviços do CBMMG.";"2023-06-01";"2025-12-31";"ENCERRADO";"https://drive.google.com/file/d/1JygJihWajorpSnIIUV7nmzFm2jaOYPsn/view?usp=sharing"
"2021";"1";"1400.01.0015467/2021-60";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE DIVINESIA";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio e pânico, Busca e Salvamento, atendimento pré-hospitalar (Resgate) e Defesa Civil no Município de Divinésia e região, bem como o desenvolvimento das ações por parte da Prefeitura Municipal de Divinésia para apoio à manutenção ininterrupta dos serviços do CBMMG.";"2023-06-24";"2025-12-31";"VIGENTE";"https://drive.google.com/file/d/1r2U_O7arbCMg6Z7iAchNQ0HzQ5g8t8Mj/view?usp=sharing"
"2021";"3";"1400.01.0028438/2021-13";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE MURIAE";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio e pânico, Busca e Salvamento, atendimento pré-hospitalar (Resgate) e Defesa Civil no Município de Muriaé e região, bem como o desenvolvimento das ações por parte da Prefeitura Municipal de Muriaé para apoio à manutenção ininterrupta dos serviços do CBMMG.";"2021-07-09";"2026-07-08";"VIGENTE";"https://drive.google.com/file/d/1YFKHkqC7m7ANkCf1cCsCnycDSzFl8K4x/view?usp=sharing"
"2021";"4";"1400.01.0043624/2021-10";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE CATAGUASES";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio e pânico, Busca e Salvamento, atendimento pré-hospitalar (Resgate) e Defesa Civil no Município de Cataguases e região, bem como o desenvolvimento das ações por parte da Prefeitura Municipal de Cataguases para apoio à manutenção ininterrupta dos serviços do CBMMG.";"2022-12-04";"2027-01-03";"VIGENTE";"https://drive.google.com/file/d/1-lp8O50d7mJUsjG2S-LKsTyiQzRHyLtB/view?usp=drive_link"
"2021";"4";"1400.01.0038965/2021-91";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE UBA";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio e pânico, Busca e Salvamento, atendimento pré-hospitalar (Resgate) e Defesa Civil no Município de Ubá e região, bem como o desenvolvimento das ações por parte da Prefeitura Municipal de Ubá para apoio à manutenção ininterrupta dos serviços do CBMMG.";"2025-05-16";"2026-12-31";"VIGENTE";"https://drive.google.com/file/d/1mJzul3ytVne089c5ChdTtf0vWQYBp8ad/view?usp=sharing"
"2021";"8";"1400.01.0053718/2021-42";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE MARIANA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município de Mariana e região, bem como o desenvolvimento das ações por parte da Prefeitura Municipal de Mariana para a edificação e instalação da futura Fração do Corpo de Bombeiros Militar.";"2022-12-21";"2023-12-21";"ENCERRADO";"https://drive.google.com/file/d/1vumTiI4ZwmUx2f2BeiSr526_-WIh4wUp/view?usp=sharing"
"2020";"1";"1400.01.0045492/2019-20";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE ASTOLFO DUTRA";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando à criação, manutenção e o credenciamento da Brigada Municipal de Astolfo Dutra, para execução dos serviços de prevenção e combate a incêndio e atendimento a emergências, conforme prescreve o § 2º do artigo 3º da Lei Federal nº 13.425/2017 c/c o caput do artigo 32 da Portaria do CBMMG nº 33/2018.";"2024-05-26";"2026-05-24";"ENCERRADO";"https://drive.google.com/file/d/1pjapQP6hcitpG9WR5750N_GAiHkxwHgT/view?usp=sharing"
"2020";"1";"1400.01.0001279/2020-86";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE VISCONDE DO RIO BRANCO";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio e pânico, Busca e Salvamento, atendimento pré-hospitalar (Resgate) e Defesa Civil no Município de VISCONDE DO RIO BRANCO/MG e região, bem como o desenvolvimento das ações por parte da Prefeitura Municipal de VISCONDE DO RIO BRANCO/MG para apoio à manutenção ininterrupta dos serviços do CBMMG.";"2022-10-01";"2022-12-31";"ENCERRADO";"https://drive.google.com/file/d/1FnN-P8o45BoHzAyS05pXxW-nBy0HQYRc/view?usp=sharing"
"2020";"3";"1400.01.0035510/2020-65";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE LEOPOLDINA";"o estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio e pânico, Busca e Salvamento, atendimento pré-hospitalar (Resgate)e Defesa Civil no Município de Leopoldina e região, bem como o desenvolvimento das ações por parte da Prefeitura Municipal de Leopoldina para apoio à manutenção ininterrupta dos serviços do CBMMG";"2022-06-15";"2025-10-06";"ENCERRADO";"https://drive.google.com/file/d/1ApM7OWPLdSfkP9KeCuGOeEYm_cubxKcF/view?usp=sharing"
"2020";"2020";"1400.01.0029394/2020-06";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE ITABIRITO";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando à criação, manutenção e o credenciamento da Brigada Municipal de Itabirito, para execução dos serviços de prevenção e combate a incêndio e atendimento a emergências, conforme prescreve o § 2º do artigo 3º da Lei Federal nº 13.425/2017 c/c o caput do artigo 32 da Portaria do CBMMG nº 33/2018.";"2020-07-29";"2025-07-29";"VIGENTE";"https://drive.google.com/file/d/11RA83EmalOE7naOIpIRsvjLHpOEyakEs/view?usp=sharing"
"2019";"2";"1400.01.0023346/2020-51";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE ROSARIO DE LIMEIRA";"cooperação mútua entre o Município de Rosário da Limeira/MG e o Corpo de Bombeiros Militar de Minas Gerais, visando à promoção das ações de proteção e defesa civil, estabelecidas pela Política Nacional de Defesa Civil através da Lei Federal nº 12.608/2012.Constitui-se ainda objeto, deste convênio, a mútua cooperação visando ao cumprimento da Lei Estadual 14.130/2001 e  Lei Federal nº 13.425/2017, no que se refere as ações de prevenção e combate a incêndio e a desastres e apoio nas ações de competência do CBMMG no município de ROSÁRIO DA LIMEIRA/MG e região";"2020-05-15";"2021-05-14";"ENCERRADO";"https://drive.google.com/file/d/1PbmQhs-GN_RFiTt1jlT1N3kxlUh6obiH/view?usp=sharing"
"2019";"2";"1400.01.0060052/2019-41";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE ROSARIO DE LIMEIRA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio e pânico, Busca e Salvamento, atendimento pré-hospitalar (Resgate)e Defesa Civil no Município de ROSÁRIO DA LIMEIRA/MG e região, bem como o desenvolvimento das ações por parte da Prefeitura Municipal de ROSÁRIO DA LIMEIRA/MG para apoio à manutenção ininterrupta dos serviços do CBMMG";"2021-05-15";"2022-05-14";"ENCERRADO";"https://drive.google.com/file/d/1l-gEyeKvVRhPU93W9qrbch9X4K8SzSJA/view?usp=sharing"
"2019";"5";"1400.01.0068477/2019-31";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE RIO POMBA";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio e pânico, Busca e Salvamento, atendimento pré-hospitalar (Resgate)e Defesa Civil no Município de RIO POMBA/MG e região, bem como o desenvolvimento das ações por parte da Prefeitura Municipal de RIO POMBA/MG para apoio à manutenção ininterrupta dos serviços do CBMMG.";"2021-01-01";"2021-12-31";"ENCERRADO";"https://drive.google.com/file/d/1uSIL7V2co7QTC7fImjlQ4QzkH-I3EjGr/view?usp=sharing"
"2019";"6";"1400.01.0058250/2020-95, 1400.01.0021525/2019-42";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE RODEIRO";"Constitui objeto do plano de trabalho a cooperação mútua entre o Município de RODEIRO/MG e o Corpo de Bombeiros Militar de Minas Gerais, visando à promoção das ações de proteção e defesa civil, estabelecidas pela Política Nacional de Defesa Civil através da Lei Federal nº 12.608/2012. Constitui-se ainda objeto, deste convênio, a mútua cooperação visando ao cumprimento da Lei Estadual 14.130/2001 e Lei Federal nº 13.425/2017, no que se refere às ações de prevenção e combate a incêndio e a desastres e apoio nas ações de competência do CBMMG no município de Rodeiro/MG e região.";"2021-01-01";"2021-12-31";"ENCERRADO";"https://drive.google.com/file/d/1CwS5xvWxlrkDYNptxnpf3d2agTjNw8la/view?usp=sharing"
"2019";"7";"1400.01.0069921/2019-37";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE TOCANTINS";"Cooperação mútua entre o Município de Tocantins/MG e o Corpo de Bombeiros Militar de Minas Gerais, visando à promoção das ações de proteção e defesa civil, estabelecidas pela Política Nacional de Defesa Civil através da Lei Federal nº 12.608/2012.Constitui-se ainda objeto, deste convênio, a mútua cooperação visando ao cumprimento da Lei Estadual 14.130/2001 e Lei Federal nº 13.425/2017, no que se refere as ações de prevenção e combate a incêndio e a desastres e apoio nas ações de competência do CBMMG no município de Tocantins/MG e região.";"2023-01-24";"2024-12-31";"ENCERRADO";"https://drive.google.com/file/d/1FHYsz_PQk7Kv3SXKmBt5OJW2_nhO52Pb/view?usp=sharing"
"2019";"4001";"1400.01.0058792/2019-14, 1400.01.0024791/2020-30";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE SAO FRANCISCO DO GLORIA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio e pânico, Busca e Salvamento, atendimento pré-hospitalar (Resgate) e Defesa Civil no Município de São Francisco do Glória e região, bem como odesenvolvimento das ações por parte da Prefeitura Municipal de São Francisco do Glória para apoio à manutenção ininterrupta dos serviços do CBMMG.";"2023-06-01";"2024-05-31";"ENCERRADO";"https://drive.google.com/file/d/1K3DFCoOeUet9IdJbD9SL7vmpVroCoTfr/view?usp=sharing"
"2019";"4002";"1400.01.0060110/2019-27";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE UBA";"Desenvolvimento do Projeto “Promoção das ações de Proteção e Defesa Civil”, pelo Corpo de Bombeiros Militar de Minas Gerais, em parceria com a Defesa Civil do município de Ubá, buscando o fortalecimento da resiliência local, em conformidade com os objetivos da Política Nacional de Proteção e Defesa Civil estabelecidos pela Lei Federal nº 12.608/2012.";"2020-02-12";"2025-02-12";"ENCERRADO";"https://drive.google.com/file/d/11qE5fLePo0SJpAe6rGqJ2DSX7EAnwCb9/view?usp=sharing"
"2019";"4003";"1400.01.0060423/2019-15";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE VICOSA";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município de Viçosa e região.";"2019-11-07";"2019-11-06";"ENCERRADO";"https://drive.google.com/file/d/16U2WL9-I1Rr3h_0IkaKwJW7xx86GkRvI/view?usp=sharing"
"2019";"4004";"1400.01.0060805/2019-80";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE VICOSA";"Cooperação técnica e gratuita, através da cessão do espaço para instalação de uma repetidora pertencente ao CBMMG, de forma a permitir ao Corpo de Bombeiros Militar de Minas Gerais, exercer suas atividades constitucionais no município de Viçosa, contribuindo para a ampliação da segurança da população local, atendendo desta forma, aos interesses comuns dos convenentes.";"2019-12-31";"2024-12-12";"ENCERRADO";"https://drive.google.com/file/d/1vo5VvD68L0cv7ENeNZ9O0nfuUJiAtYJc/view?usp=sharing"
"2019";"6231";"1400.01.0030818/2019-70";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE OURO PRETO";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos serviços de prevenção e de combate a incêndio, busca e salvamento, resgate e defesa civil no município e região.";"2019-05-25";"2020-05-24";"ENCERRADO";"https://drive.google.com/file/d/1Frb_r9ugdShBsfOPZLOiLMleDjB1R3hX/view?usp=sharing"
"2019";"6233";"1400.01.0016224/2019-94";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE SANTA LUZIA";"""Estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução dos serviços prestados pelo CBMMG e ações por parte da Pref . de Santa Luzia para a instalação da futura sede da fração do CBMMG no Município""";"2020-09-11";"2021-09-11";"ENCERRADO";"https://drive.google.com/file/d/1L48HiuXWOC6GXP4rnyrHRmUzbIDFbbGD/view?usp=sharing"
"2018";"1";"1400.01.0058053/2019-82";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE PONTE NOVA";"Consórcio Intermunicipal Multisetorial do Vale do Piranga (CIMVALPI) e o 1º BBM para a execução do serviço de prevenção e combate a incêndio, busca e salvamento e ações de defesa civil na cidade de Ponte Nova e demais municípios que compõem o consórcio.";"2020-01-01";"2020-12-31";"ENCERRADO";"https://drive.google.com/file/d/1C06o3krtchrfVgTE4khXwMjkxuotMFsv/view?usp=sharing"
"2018";"1";"1400.01.0002267/2018-91";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE VESPASIANO";"O presente convênio tem por objeto o estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndios, Buscas e Salvamentos, Resgates e Execução de Atividades de Proteção e Defesa Civil no município.";"2022-10-01";"2023-10-01";"ENCERRADO";"https://drive.google.com/file/d/1WvBPP0o7GhDor6bSjHDaYt2TiHKl8BL1/view?usp=sharing"
"2018";"3";"1400.01.0025538/2019-40, 1400.01.0001564/2018-60";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE LAGOA SANTA";"Cooperação Mútua  entre a Prefeitura de Lagoa Santa e o CBMMG/3ºBBM para instalação da fração BM e para execução de serviços de prevenção e combate a incêndio, busca e salvamento e ações de defesa civil naquele município.";"2019-05-10";"2020-05-10";"ENCERRADO";"https://drive.google.com/file/d/1HtrEpFXmR32PnuLyu5h64H6iJlLgTdPj/view?usp=sharing"
"2018";"3";"1400.01.0047087/2019-23";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE NOVA UNIAO";"O estabelecimento de condições de cooperação mútua entre os convenentes para funcionamento da Unidade BM no município, visando a execução pelo CBMMG dos Serviços de Prevenção e de Combate a Incêndios, Buscas e Salvamentos, Resgates e Execução de Atividades de Proteção e Defesa Civil no município.";"2019-05-03";"2020-05-03";"ENCERRADO";"https://drive.google.com/file/d/1-Xb_ICdV2ILIRBlH6Aq109kXWPXddOql/view?usp=sharing"
